j,ym,i,cio,n_fundos_i,n_fundos_j
QGEP3,201709,MULT3,0.716762154291214,849,382
QGEP3,201710,BRSR6,0.749090088079471,625,330
QGEP3,201710,EUCA4,0.767426309631722,339,330
QGEP3,201710,LIGT3,0.728323095906535,593,330
QGEP3,201711,AGRO3,0.752317432824608,117,322
QGEP3,201711,CGRA4,0.739748076373933,145,322
QGEP3,201712,BRSR6,0.716513294082306,595,333
QGEP3,201712,ECOR3,0.729911927998342,808,333
QGEP3,201712,EUCA4,0.734691646112264,339,333
QGEP3,201801,BRSR6,0.829070877112406,615,324
QGEP3,201801,ECOR3,0.708722276183464,775,324
QGEP3,201801,ELPL3,0.726686233967206,388,324
QGEP3,201801,EUCA4,0.844504069517762,334,324
QGEP3,201801,LIGT3,0.770703297188627,521,324
QGEP3,201802,CGRA4,0.72391526314109,139,328
QGEP3,201803,CGRA4,0.70266425132718,139,345
QGEP3,201803,DIRR3,0.70233419555096,358,345
QGEP3,201804,AZUL4,0.770333984941366,572,302
QGEP3,201804,BPAC11,0.711767266741618,467,302
QGEP3,201804,BRSR6,0.893274318438051,593,302
QGEP3,201804,ECOR3,0.824985874249058,730,302
QGEP3,201804,ELPL3,0.856944507141383,500,302
QGEP3,201804,EUCA4,0.942739467246803,344,302
QGEP3,201804,LIGT3,0.767073126607717,557,302
QGEP3,201804,MULT3,0.71708960528042,808,302
QGEP3,201805,AZUL4,0.820711826608729,495,303
QGEP3,201805,BPAC11,0.822294752572185,472,303
QGEP3,201805,BRSR6,0.920824065555164,622,303
QGEP3,201805,ECOR3,0.808030109002869,741,303
QGEP3,201805,ELPL3,0.865595182355089,594,303
QGEP3,201805,EUCA4,0.95753931556253,354,303
QGEP3,201805,GGBR4,0.72531162310764,944,303
QGEP3,201805,MULT3,0.721385334109173,802,303
QGEP3,201805,PARD3,0.761569097769829,584,303
QGEP3,201806,AZUL4,0.85040655722118,507,301
QGEP3,201806,BPAC11,0.78402181886639,433,301
QGEP3,201806,BRSR6,0.897202890529797,612,301
QGEP3,201806,CESP6,0.731576946044079,701,301
QGEP3,201806,ECOR3,0.781411529878087,759,301
QGEP3,201806,EUCA4,0.91052818213279,356,301
QGEP3,201806,LIGT3,0.771265671752525,617,301
QGEP3,201806,PARD3,0.751304426391292,600,301
