ticker,ym,peer_ret,n_peers
CESP6,201703,-0.0078165691196253,59
CGAS3,201703,0.033356274869105,53
CGAS5,201703,-0.00600505757688308,56
CGRA3,201703,0.00293882605199999,51
CGRA4,201703,0.00385895782347395,58
CIEL3,201703,-0.0110433654917847,59
CLSC3,201703,0.0734529996403216,8
CLSC4,201703,-0.0220930211544346,57
CMIG3,201703,0.00275482146146846,54
CMIG4,201703,-0.0177646893149249,59
COCE5,201703,-0.0080062132547421,48
CPFE3,201703,-0.0245315615863781,57
CPLE3,201703,0.0188434131112545,54
CPLE6,201703,-0.024058949177351,59
CPRE3,201703,-0.0308107837201795,49
CRDE3,201703,-0.00893762090641735,53
CRIV3,201703,1.25405373282493e-05,50
CRIV4,201703,-0.0360939536941906,8
CSAB4,201703,-0.0360939536941906,8
CSAN3,201703,-0.0191072053891864,56
CSMG3,201703,-0.0162934011832393,59
CSNA3,201703,-0.0277254942116848,58
CSRN3,201703,0.174213335019833,16
CSRN5,201703,0.167176394383322,16
CSRN6,201703,-0.0301251629553525,10
CTAX3,201703,-0.0159793535162774,55
CTNM3,201703,-0.103514718674906,5
CTNM4,201703,0.00526102512998124,51
CVCB3,201703,0.00512455983077812,58
CYRE3,201703,-0.0157271862387054,58
DIRR3,201703,0.00587085119600529,57
DOHL4,201703,-0.0218498560049367,11
DTEX3,201703,-0.010232605000768,58
ECOR3,201703,0.0193725967023762,58
EEEL3,201703,0.220874818429916,13
EEEL4,201703,0.143893647519171,13
EGIE3,201703,-0.0156469572335899,56
ELET3,201703,-0.0187918223846001,59
ELET6,201703,-0.0101691966374211,57
ELPL4,201703,-0.014509362511179,57
EMAE4,201703,-0.00966147699057265,15
EMBR3,201703,-0.0125813047282937,56
ENBR3,201703,-0.012907250106459,56
ENEV3,201703,0.0159284780254784,48
ENGI11,201703,-0.0111613847430563,58
ENGI3,201703,-0.0294032493967365,36
ENGI4,201703,0.0384265199014774,50
ENMT3,201703,0.0332597180974047,50
ENMT4,201703,0.0295233365608657,50
EQTL3,201703,-0.0152070463926776,58
ESTC3,201703,-0.0252797087476163,58
ETER3,201703,-0.0129767272293588,41
EUCA4,201703,0.0166324803670897,52
EVEN3,201703,-0.0207911544945318,58
EZTC3,201703,-0.00389591946337354,58
FESA4,201703,-0.0118911786094686,51
FIBR3,201703,-0.0187443591714436,56
FJTA4,201703,-0.0379423905123329,9
FLRY3,201703,-0.0178508636701916,57
FRAS3,201703,-0.0289062100665113,38
FRIO3,201703,-0.0225043510085162,9
GEPA3,201703,-0.0405065217281536,27
GEPA4,201703,-0.0134391707245749,27
GFSA3,201703,0.00872698204917719,57
GGBR3,201703,0.0047626093786104,55
GGBR4,201703,-0.0320337934749998,58
GOAU3,201703,-0.0447088538643993,52
GOAU4,201703,-0.0117021453219881,58
GOLL4,201703,-0.00621228373042243,57
GPCP3,201703,0.0115290557420348,47
GRND3,201703,-0.00370244841507511,58
GSHP3,201703,-0.100520478248803,38
GUAR3,201703,0.0113919456811521,54
GUAR4,201703,0.0163584447990864,56
HBOR3,201703,-0.000542405191355681,55
HGTX3,201703,-0.00291133124026816,57
HYPE3,201703,0.0106536148021359,56
IDNT3,201703,-0.0183604595597486,48
IGTA3,201703,0.00124845516887898,58
INEP3,201703,-0.05188303592502,55
INEP4,201703,-0.0608530931248659,5
ITSA3,201703,0.00174761757391005,56
ITSA4,201703,-0.020046260650519,58
ITUB3,201703,0.0154244872370294,57
ITUB4,201703,-0.0101587961697708,58
JBSS3,201703,-0.00936965248402827,56
JHSF3,201703,0.0513265813807718,17
JOPA3,201703,0.00817270852870843,50
JSLG3,201703,-0.0260927844697721,51
KLBN11,201703,-0.0252048723640441,57
KLBN3,201703,-0.0996290584110721,46
KLBN4,201703,-0.0965116977753572,46
KROT3,201703,-0.0120414294110178,56
LAME3,201703,-0.0182594457491487,57
LAME4,201703,-0.00245813214095698,55
LCAM3,201703,-0.0692363785869336,37
LEVE3,201703,-0.0346852540408584,56
LIGT3,201703,-0.0032874592321821,59
LINX3,201703,-0.00885753801135993,57
LLISE3,201703,-0.0220112261116498,35
LOGN3,201703,0.00487802940691527,38
LPSB3,201703,-0.0213198245610937,55
LREN3,201703,-0.0117929426879022,56
LUPA3,201703,-0.0421561593083147,8
MAGG3,201703,0.0117457179955162,55
MDIA3,201703,-0.0194110762648315,55
MEAL3,201703,-0.00807680218269833,55
MGLU3,201703,-0.0216723683065305,55
MILS3,201703,-0.00884545576821981,57
MLFT4,201703,-0.0272645974153816,53
MMXM3,201703,0.0266886486920559,12
MNDL3,201703,-0.0269619867140711,9
MOVI3,201703,-0.0172648077845252,56
