ticker,ym,retorno,pred,media_ingenua,refit_em,melhor_iter,quintil
CRIV4,202101,-0.0178861788617887,0.0250354073941708,0.0228913301231138,202101,94,2
CRPG5,202101,0.186182574088343,0.0605643391609192,0.0228913301231138,202101,94,5
CSAN3,202101,0.0663606296348649,0.0306582003831863,0.0228913301231138,202101,94,4
CSMG3,202101,-0.105229340068309,0.0245264992117882,0.0228913301231138,202101,94,1
CSNA3,202101,0.0627416254795037,0.018931046128273,0.0228913301231138,202101,94,1
CTNM4,202101,-0.0686567240660005,0.0356308370828629,0.0228913301231138,202101,94,5
CVCB3,202101,-0.195526710782636,0.0282439533621073,0.0228913301231138,202101,94,4
CYRE3,202101,-0.106683759072329,0.0250968225300312,0.0228913301231138,202101,94,2
DIRR3,202101,-0.092142847373532,0.0234937127679586,0.0228913301231138,202101,94,1
DMMO11,202101,-0.0750000000000001,0.064341314136982,0.0228913301231138,202101,94,5
DMMO3,202101,-0.0537634408602151,0.0216397792100906,0.0228913301231138,202101,94,1
DTEX3,202101,-0.0743697478991596,0.031794473528862,0.0228913301231138,202101,94,4
EALT4,202101,-0.0353459728864918,0.029168501496315,0.0228913301231138,202101,94,4
ECOR3,202101,-0.080101125231152,0.0239823628216982,0.0228913301231138,202101,94,1
EGIE3,202101,-0.0311621403964639,0.0265434756875038,0.0228913301231138,202101,94,3
ELET3,202101,-0.067639564512393,0.0262332241982222,0.0228913301231138,202101,94,2
ELET6,202101,-0.0628611046914723,0.0253480561077595,0.0228913301231138,202101,94,2
EMAE4,202101,-0.00715907632542612,0.0712515711784363,0.0228913301231138,202101,94,5
EMBR3,202101,-0.0148383677795443,0.0244583915919066,0.0228913301231138,202101,94,1
ENAT3,202101,-0.167684619655747,0.0234937127679586,0.0228913301231138,202101,94,1
ENBR3,202101,-0.0311085972850679,0.0245264992117882,0.0228913301231138,202101,94,1
ENEV3,202101,-0.0306242916244028,0.0380014553666115,0.0228913301231138,202101,94,5
