ticker,hhi_posse,n_fundos,ret_evento,ret_pos3,n_meses_pos3,vol_pos6,n_meses_pos6,evento,mes_evento_num
BRKM5,0.0117222410817479,862,-0.0295839455299634,0.150316968851414,3,0.121297696029464,6,Joesley Day (mai/2017),201705
BRML3,0.0163872680345608,938,-0.147330960854093,0.135225375626043,3,0.0705795348854539,6,Joesley Day (mai/2017),201705
BRPR3,0.0424348085789249,462,-0.0718858871917381,0.257437216104957,3,0.0652651581817361,6,Joesley Day (mai/2017),201705
BRSR6,0.0628639920092558,677,-0.00998717401286997,0.237513169874403,3,0.130823212073448,6,Joesley Day (mai/2017),201705
BTOW3,0.0177629167773625,605,-0.0560538116591929,0.463974663499604,3,0.20251855152871,6,Joesley Day (mai/2017),201705
BVMF3,0.00668982185434298,1122,-0.0310362966859548,0.200868621064061,3,0.0464241799650572,6,Joesley Day (mai/2017),201705
CAMB4,0.284904986044856,15,-0.0316666666666667,0.249569707401033,3,0.105765761669887,6,Joesley Day (mai/2017),201705
CARD3,0.352075521578167,14,-0.0702479338842975,0.0911111111111111,3,0.0795429173977424,6,Joesley Day (mai/2017),201705
CCPR3,0.0982610437595684,150,-0.146551724137931,-0.232323232323232,3,0.102499851927115,6,Joesley Day (mai/2017),201705
CCRO3,0.0122665949433255,879,-0.0632768361581921,0.0530759951749096,3,0.0611428646536308,6,Joesley Day (mai/2017),201705
CELP3,0.108553441163876,72,0.0153061224489797,-0.0201005025125629,3,0.0219088486169179,6,Joesley Day (mai/2017),201705
CESP3,0.664109965479702,55,-0.0402684563758389,-0.115384615384615,3,0.0472121545821893,6,Joesley Day (mai/2017),201705
CESP6,0.0210906565488302,840,-0.094475138121547,-0.101281269066504,3,0.0364784709090587,6,Joesley Day (mai/2017),201705
CGAS3,0.150834019936146,193,0.0512880809194829,0.122744582360892,3,0.0794999591450269,6,Joesley Day (mai/2017),201705
CGAS5,0.0540936213408692,567,-0.013958048355126,0.140925244253026,3,0.129347977350316,6,Joesley Day (mai/2017),201705
CGRA3,0.132140270741994,138,0.022564301074552,0.127382213599265,3,0.0858089783324715,6,Joesley Day (mai/2017),201705
CGRA4,0.631564766006842,151,0.0589746672926279,0.210653436053159,3,0.0882091458765347,6,Joesley Day (mai/2017),201705
CIEL3,0.0102507562881047,898,-0.053526970954357,-0.0166593599298548,3,0.0785541343103488,6,Joesley Day (mai/2017),201705
CLSC4,0.127741629977073,248,0.0603690361164022,0.191354854858201,3,0.0880482153698293,6,Joesley Day (mai/2017),201705
CMIG3,0.104390486669376,289,-0.15161203215253,0.0979383025459535,3,0.0691204279280937,6,Joesley Day (mai/2017),201705
CMIG4,0.0168286073043382,831,-0.128073158210096,0.0968590055598744,3,0.0755864208845827,6,Joesley Day (mai/2017),201705
COCE5,0.226433128514716,35,0.000638663635064374,0.106170380892473,3,0.0393163946948288,6,Joesley Day (mai/2017),201705
CPFE3,0.154310260404887,831,0.0111538828154796,0.0304298237068863,3,0.100373030949527,6,Joesley Day (mai/2017),201705
CPLE3,0.118027107497483,488,0.0307920892692031,0.0211237602977874,3,0.101707134304308,6,Joesley Day (mai/2017),201705
CPLE6,0.0277239751457204,784,-0.0452519712032911,0.0319569120287253,3,0.0940892877201398,6,Joesley Day (mai/2017),201705
CPRE3,0.397955797628729,26,-0.00560000000000005,0.0458567980691875,3,0.0143051891613328,6,Joesley Day (mai/2017),201705
CRDE3,0.0725490219308234,186,0.0661157024793388,0.0465116279069764,3,0.0864317472187411,6,Joesley Day (mai/2017),201705
CRIV3,0.138168175493564,136,0.0526315789473684,-0.124999999999999,3,0.0471131650570198,6,Joesley Day (mai/2017),201705
CSAN3,0.0325266524018703,884,-0.00410040938210565,0.0710518632357067,3,0.0547821056758074,6,Joesley Day (mai/2017),201705
CSMG3,0.0311655764764889,695,-0.0305558636199833,0.24523622921593,3,0.080562202759658,6,Joesley Day (mai/2017),201705
CSNA3,0.0237646552661356,739,-0.114838663875068,0.266763859346821,3,0.115086866005865,6,Joesley Day (mai/2017),201705
CTAX3,0.0437568133939767,154,-0.231729006613798,0.361948880620353,3,0.192826122734747,6,Joesley Day (mai/2017),201705
CTNM4,0.134392129382654,137,-0.0200363681718045,-0.143122669990227,3,0.133069474716875,6,Joesley Day (mai/2017),201705
CVCB3,0.012759851259377,890,-0.0257903941652727,0.273333402412448,3,0.0205344372645908,6,Joesley Day (mai/2017),201705
CYRE3,0.0242835284617976,796,-0.184339228357114,0.232928027179784,3,0.0727763254707839,6,Joesley Day (mai/2017),201705
DIRR3,0.038394434299596,514,-0.162295194410596,0.0254399942453065,3,0.0759678862338106,6,Joesley Day (mai/2017),201705
DTEX3,0.0303175640392555,608,-0.100783874580067,0.0709838107098382,3,0.0676149271365533,6,Joesley Day (mai/2017),201705
ECOR3,0.0453202706927116,767,-0.0254235690039866,0.163043387617804,3,0.0468109064389158,6,Joesley Day (mai/2017),201705
EGIE3,0.0548635831531548,722,-0.00605755523616602,0.133536332108598,3,0.0301877008155742,6,Joesley Day (mai/2017),201705
ELET3,0.0722131995420183,848,-0.238648947951273,0.281454545454545,3,0.164773876525338,6,Joesley Day (mai/2017),201705
ELET6,0.0410460176444455,799,-0.246288209606987,0.189455388180765,3,0.137212378595833,6,Joesley Day (mai/2017),201705
ELPL4,0.0950887569500246,499,-0.177290836779532,0.284907153765624,3,0.134080468355864,6,Joesley Day (mai/2017),201705
EMBR3,0.013416542520894,758,0.0423177083333335,0.119925046845722,3,0.0882887806160563,6,Joesley Day (mai/2017),201705
ENBR3,0.0447235870553631,795,-0.0059612518628912,0.142428785607197,3,0.0485591178064887,6,Joesley Day (mai/2017),201705
ENEV3,0.162506485683623,38,-0.0665295111182859,0.175606201587976,3,0.0947408452248934,6,Joesley Day (mai/2017),201705
ENGI11,0.0166955006420992,764,-0.0109891525598412,0.113460098140026,3,0.0336091310522432,6,Joesley Day (mai/2017),201705
ENGI3,0.496876210838798,17,0.0166665600303391,0.152401337198712,3,0.126200992216984,6,Joesley Day (mai/2017),201705
ENGI4,0.269198342468182,57,-0.0122850398504346,0.105957544015084,3,0.0593781285280314,6,Joesley Day (mai/2017),201705
ENMT3,0.209855989490699,59,0.0533332845713139,0.010126771887482,3,0.0310200722027027,6,Joesley Day (mai/2017),201705
ENMT4,0.232335679099347,59,-0.000186274861000868,0.00117659770824141,3,0.000480344002953255,6,Joesley Day (mai/2017),201705
EQTL3,0.0179343578056698,1073,-0.0711426338449475,0.144568833674908,3,0.0318739240948434,6,Joesley Day (mai/2017),201705
ESTC3,0.017358544187497,794,-0.0246775098149186,0.484186313973548,3,0.208347523962835,6,Joesley Day (mai/2017),201705
EUCA4,0.200343202840218,309,-0.132948046651033,-1.11022302462516e-16,3,0.139574809350058,6,Joesley Day (mai/2017),201705
EVEN3,0.108475253069007,495,-0.155405512106754,0.272000049068553,3,0.0981486913604776,6,Joesley Day (mai/2017),201705
EZTC3,0.0152623598155296,679,-0.0747775318785878,0.252389048125419,3,0.0694201946168668,6,Joesley Day (mai/2017),201705
FESA4,0.347280740853003,52,0.0585917332537345,0.366839016652485,3,0.103627582860137,6,Joesley Day (mai/2017),201705
FIBR3,0.0166905457858306,823,0.261904726377536,0.126415165345026,3,0.164072353353518,6,Joesley Day (mai/2017),201705
FLRY3,0.0182964556703605,661,0.0809218114669896,0.123957100087815,3,0.0834265883826528,6,Joesley Day (mai/2017),201705
FRAS3,0.110767895879899,20,-0.00233961320767195,0.142364349300147,3,0.0997691103422386,6,Joesley Day (mai/2017),201705
GFSA3,0.0654225614335733,505,-0.411764687504999,0.10747663799582,3,0.106144546270737,6,Joesley Day (mai/2017),201705
GGBR3,0.107215070096379,498,-0.0217165492948369,0.24644154144899,3,0.0864609867430535,6,Joesley Day (mai/2017),201705
GGBR4,0.0145901483734072,889,-0.0265303808575937,0.24439022318932,3,0.064247769593095,6,Joesley Day (mai/2017),201705
GOAU3,0.17545755787159,326,-0.0146697004808699,0.240694850522384,3,0.0539240942540941,6,Joesley Day (mai/2017),201705
GOAU4,0.0189323890534149,863,-0.0304352868310314,0.269058687340801,3,0.0695320637202909,6,Joesley Day (mai/2017),201705
GOLL4,0.0399069362544691,418,-0.223107569721115,0.452564102564103,3,0.117775438395829,6,Joesley Day (mai/2017),201705
GRND3,0.135727708139325,455,0.0807551897787968,0.0428543899628375,3,0.0362759795898054,6,Joesley Day (mai/2017),201705
GUAR3,0.0424909089752321,541,0.0618925259747514,0.329615991583377,3,0.107118191032868,6,Joesley Day (mai/2017),201705
GUAR4,0.317957631651564,469,0.209736842105263,0.340874483358712,3,0.128648177917064,6,Joesley Day (mai/2017),201705
HBOR3,0.182665035207896,421,-0.150197583689068,0.0604653043431709,3,0.090446141121866,6,Joesley Day (mai/2017),201705
HGTX3,0.0535811156248299,586,-0.0145322434150772,0.244239631336406,3,0.138007066055199,6,Joesley Day (mai/2017),201705
HYPE3,0.0277279267385962,925,-0.0186293881051839,0.000338684122192401,3,0.0595796238209701,6,Joesley Day (mai/2017),201705
IDNT3,0.0945868307892841,217,0.24223602484472,-0.1,3,0.24794558137343,6,Joesley Day (mai/2017),201705
IGTA3,0.0141933612943396,838,-0.041302381670184,0.176100628930818,3,0.0474430693952262,6,Joesley Day (mai/2017),201705
INEP3,0.814591113517789,138,0.139896428742831,-0.204545471786467,3,0.112854935011481,6,Joesley Day (mai/2017),201705
ITSA3,0.307015038960636,55,-0.0750269137551693,0.156322547971966,3,0.0548715147448146,6,Joesley Day (mai/2017),201705
ITSA4,0.0147721678746892,1017,-0.0950454856430647,0.150751514642523,3,0.059705062907829,6,Joesley Day (mai/2017),201705
ITUB3,0.137602948909232,379,-0.0518427764711856,0.119419207687662,3,0.0478442887446049,6,Joesley Day (mai/2017),201705
ITUB4,0.00591843695697496,1094,-0.0941523414861184,0.147882591604459,3,0.0489734358895756,6,Joesley Day (mai/2017),201705
JBSS3,0.0174583790499226,829,-0.214216163583252,0.0743494423791824,3,0.141264506274013,6,Joesley Day (mai/2017),201705
JHSF3,0.232855071341126,23,-0.103305645936041,-0.0967740058134346,3,0.128686889742945,6,Joesley Day (mai/2017),201705
JOPA3,0.138168175493564,136,0,0.175000245389792,3,0.0594511846507991,6,Joesley Day (mai/2017),201705
KLBN11,0.0388744519746944,845,0.0611856771761619,0.0334430602900224,3,0.0531163879842929,6,Joesley Day (mai/2017),201705
KROT3,0.0101260064872341,852,-0.0301003344481605,0.239310344827586,3,0.101035564810259,6,Joesley Day (mai/2017),201705
LAME3,0.0289588217840738,580,-0.0935672514619883,0.164516129032258,3,0.107397169374301,6,Joesley Day (mai/2017),201705
LAME4,0.00954174436356488,1021,-0.133016627078385,0.217123287671233,3,0.120294699119378,6,Joesley Day (mai/2017),201705
LCAM3,0.627625864689558,11,-0.0388888888888889,0.479768786127167,3,0.119068381167065,6,Joesley Day (mai/2017),201705
LEVE3,0.0573960711243586,460,-0.0613555664215082,0.0319136800057194,3,0.091374266527484,6,Joesley Day (mai/2017),201705
LIGT3,0.0180800750908531,766,-0.0256293106845208,-0.0324094417538271,3,0.0631634952658836,6,Joesley Day (mai/2017),201705
LINX3,0.0283726871331664,568,0.0502540937323546,-0.0145161290322583,3,0.0476150071089218,6,Joesley Day (mai/2017),201705
LOGN3,0.416626424964595,11,0.0165290127552347,-0.0243903703895779,3,0.11483814787296,6,Joesley Day (mai/2017),201705
LPSB3,0.671535881283778,334,-0.139130531515619,0.199495234593192,3,0.23646230777519,6,Joesley Day (mai/2017),201705
LREN3,0.0165765983561398,987,-0.0193707520381761,0.163243444728046,3,0.0783530320227474,6,Joesley Day (mai/2017),201705
MAGG3,0.0876547532949944,474,0.0965009208103131,0.326839099764863,3,0.099095956474227,6,Joesley Day (mai/2017),201705
MDIA3,0.0289281095325102,540,0.110199208652523,-0.0891621993948627,3,0.0411301666063245,6,Joesley Day (mai/2017),201705
MEAL3,0.0473966052500324,494,0.00653599773160729,0.631493400697016,3,0.179516569881201,6,Joesley Day (mai/2017),201705
MGLU3,0.0295045202044233,215,0.126621653833473,1.26294776793929,3,0.288590521016465,6,Joesley Day (mai/2017),201705
MILS3,0.200898345493837,419,0.0458452886863416,0.115068630905015,3,0.0750525507855097,6,Joesley Day (mai/2017),201705
MLFT4,0.0663617063117322,466,0.00808823529411784,0.236323851203501,3,0.0781214058763356,6,Joesley Day (mai/2017),201705
MPLU3,0.0396088942757313,511,0.0225179119754351,-0.0613113113113113,3,0.0475963177853123,6,Joesley Day (mai/2017),201705
MRFG3,0.0225304260041929,718,-0.127423822714681,0.131746031746032,3,0.079122919085159,6,Joesley Day (mai/2017),201705
MRVE3,0.011153810115637,878,-0.169566938963501,0.0416989703590345,3,0.0611005093290452,6,Joesley Day (mai/2017),201705
MULT3,0.0193690849855754,899,-0.0531760154833657,0.149889460679147,3,0.0466719864811658,6,Joesley Day (mai/2017),201705
MYPK3,0.0160021976634865,604,-0.117294972821005,0.369491655103099,3,0.0866521996298616,6,Joesley Day (mai/2017),201705
NATU3,0.0147474937207906,770,0.0766942034944511,-0.0942584889628852,3,0.128636609995133,6,Joesley Day (mai/2017),201705
ODPV3,0.0816392329446484,444,0.0541484716157206,0.227837613918807,3,0.0731373204068489,6,Joesley Day (mai/2017),201705
OFSA3,0.0679560931330747,191,0,0.0780000979332625,3,0.131939235238188,6,Joesley Day (mai/2017),201705
OGXP3,0.688448545150099,16,-0.098802374906087,0.348837194565799,3,0.144965576917737,6,Joesley Day (mai/2017),201705
OIBR3,0.203500637989999,28,-0.0293398547674489,0.130982374503988,3,0.0705322422871472,6,Joesley Day (mai/2017),201705
OIBR4,0.179903669051008,215,0.0441176470588236,0.0422535211267605,3,0.0506848991550716,6,Joesley Day (mai/2017),201705
PARD3,0.0175527480354426,714,0.0306530430919589,0.310344827586207,3,0.0679963055977835,6,Joesley Day (mai/2017),201705
PCAR4,0.0126804055459237,860,-0.0386062717770034,0.0436358364743406,3,0.0698075479690838,6,Joesley Day (mai/2017),201705
PDGR3,0.946285227963144,16,0.014999986734,0.0443350159508849,3,0.0897177131056559,6,Joesley Day (mai/2017),201705
PETR3,0.0109969102259314,849,-0.051532173057497,0.025697599256562,3,0.0810424473476031,6,Joesley Day (mai/2017),201705
PETR4,0.00692397120809364,1074,-0.0722975414270305,0.0532406514098021,3,0.0812815963677911,6,Joesley Day (mai/2017),201705
PFRM3,0.151710377080869,64,-0.158744493560646,-0.134328410093872,3,0.0847347761073688,6,Joesley Day (mai/2017),201705
PINE4,0.293424388256841,15,-0.169863349047222,0.0627064369385262,3,0.0709771378873944,6,Joesley Day (mai/2017),201705
PMAM3,0.499571641595989,27,0,0.215384624679114,3,0.101326565630776,6,Joesley Day (mai/2017),201705
PNVL3,0.324027172152895,19,-0.0431034089060776,-0.105529032892833,3,0.0866675310041796,6,Joesley Day (mai/2017),201705
PNVL4,0.115684507393981,440,-0.0362438220757826,0.23076923076923,3,0.0723671900315883,6,Joesley Day (mai/2017),201705
POMO3,0.232567515392741,33,0.0666663106573178,0.316964504743548,3,0.137153488884932,6,Joesley Day (mai/2017),201705
POMO4,0.0342099463652193,541,0.174999342810493,0.379432674065032,3,0.123241194689322,6,Joesley Day (mai/2017),201705
PRIO3,0.284904986044856,15,-0.153633811066828,0.192663018129934,3,0.0894689825977003,6,Joesley Day (mai/2017),201705
PRML3,0.245594830733805,48,-0.122923553654637,0.426767687106203,3,0.131259190439367,6,Joesley Day (mai/2017),201705
PSSA3,0.0237213886574919,511,0.12117012367839,0.106429394442209,3,0.0629083063445865,6,Joesley Day (mai/2017),201705
PTBL3,0.395997024422545,147,0.198750298411812,0.21329240698582,3,0.140049552030282,6,Joesley Day (mai/2017),201705
